date,year,month,day,dow,all,tmean,rh,pm10,ozone
2005/09/07,2005,9,7,3,131,18.680254,58.275002,50.599998,41.63636398
2005/09/08,2005,9,8,4,153,19.330332,60.400002,49.599998,42.63452148
2005/09/09,2005,9,9,5,118,19.559259,70.599998,50.400002,16.09428978
2005/09/10,2005,9,10,6,116,19.82358,79.925003,39.099998,27.34966469
2005/09/11,2005,9,11,0,133,16.52944,91.800003,18.4,37.36363602
2005/09/12,2005,9,12,1,121,17.657833,69.099998,27.9,33.72727203
2005/09/13,2005,9,13,2,111,16.751244,64.800003,54.299999,37.43598938
2005/09/14,2005,9,14,3,125,19.75845,73.400002,45.400002,38.70995712
2005/09/15,2005,9,15,4,118,17.736464,91.949997,41.5,21.26722717
2005/09/16,2005,9,16,5,139,13.185762,64.050003,15,47.48522186
2005/09/17,2005,9,17,6,116,10.627968,53.450001,18.1,24.63636398
2005/09/18,2005,9,18,0,136,11.871522,74.724998,27.299999,14.90942097
2005/09/19,2005,9,19,1,142,16.272285,62.924999,47.5,25.27272797
2005/09/20,2005,9,20,2,129,16.165432,66.974998,53.299999,22.72727203
2005/09/21,2005,9,21,3,128,16.943558,74.199997,45.400002,25.54545403
2005/09/22,2005,9,22,4,115,15.665449,68.275002,79.800003,33.40622711
2005/09/23,2005,9,23,5,107,14.794712,86.375,65.599998,26.90909004
2005/09/24,2005,9,24,6,119,12.499669,58.020275,34.599998,27.27272797
2005/09/25,2005,9,25,0,110,16.2152,71.024994,35.200001,35.90909195
2005/09/26,2005,9,26,1,127,13.835933,68.775002,41.5,37.09090805
2005/09/27,2005,9,27,2,154,16.200575,71.974998,47.799999,39
2005/09/28,2005,9,28,3,119,11.735099,63.25,39.099998,39.21711731
2005/09/29,2005,9,29,4,142,11.949678,60.575001,27.6,27.8132
2005/09/30,2005,9,30,5,144,15.164495,91.724998,45.5,18.06997108
2005/10/01,2005,10,1,6,136,13.585561,70.150002,23.6,37.09090805
2005/10/02,2005,10,2,0,121,11.470498,59.599998,12.4,30.45454597
2005/10/03,2005,10,3,1,132,10.556652,72.5,32.299999,8.727272987
2005/10/04,2005,10,4,2,140,12.649738,64.875,25.6,14.5688076
2005/10/05,2005,10,5,3,151,13.064207,82.574997,34.099998,16.63636398
2005/10/06,2005,10,6,4,141,14.714276,85.699997,67,10.81818199
2005/10/07,2005,10,7,5,164,16.007853,74.550003,75.5,9.636363983
2005/10/08,2005,10,8,6,125,15.457734,74.949997,65,38.18181992
2005/10/09,2005,10,9,0,121,11.985378,65.900002,34.200001,24.18181801
2005/10/10,2005,10,10,1,137,15.672454,66.224998,54.200001,35.18181992
2005/10/11,2005,10,11,2,147,18.280539,72.824997,63.200001,39.93964386
2005/10/12,2005,10,12,3,150,18.129599,87.400002,55.099998,26.05824661
2005/10/13,2005,10,13,4,119,14.114239,86.375,23.299999,19.51228905
2005/10/14,2005,10,14,5,110,13.992525,83.375,20.700001,26.72727203
2005/10/15,2005,10,15,6,146,16.943636,70.025002,63.400002,16.63636398
2005/10/16,2005,10,16,0,99,14.479092,73.099998,60.299999,15.88448429
2005/10/17,2005,10,17,1,135,14.336961,84.875,60.900002,5.103423119
2005/10/18,2005,10,18,2,140,11.449238,73.150002,55,3.631869316
2005/10/19,2005,10,19,3,132,13.099844,82.650002,41.599998,22.32009506
2005/10/20,2005,10,20,4,124,12.935278,65.875,42.099998,33.7021904
2005/10/21,2005,10,21,5,145,13.614468,75.725006,38.900002,42.54545593
2005/10/22,2005,10,22,6,131,13.363979,76.525002,33.099998,26.72727203
2005/10/23,2005,10,23,0,140,11.214044,79.474998,34.099998,15.36363602
2005/10/24,2005,10,24,1,140,13.407036,92.800003,32.099998,39.54545593
2005/10/25,2005,10,25,2,129,15.286044,67.474998,41.700001,48.45454407
2005/10/26,2005,10,26,3,135,15.043258,85.650002,49.5,21.45454597
2005/10/27,2005,10,27,4,138,17.480114,69.050003,43.799999,30
2005/10/28,2005,10,28,5,147,15.557584,82.199997,40.5,38.36363602
2005/10/29,2005,10,29,6,140,14.450558,86.050003,27,32.36363602
2005/10/30,2005,10,30,0,143,16.772409,76.025002,34.900002,43.09090805
2005/10/31,2005,10,31,1,110,13.278,89.974998,42.799999,21.81818199
2005/11/01,2005,11,1,2,133,12.25,70.724998,37,35.47704315
2005/11/02,2005,11,2,3,142,13.85,90.574997,32.200001,42.91579056
2005/11/03,2005,11,3,4,128,14.73125,72.450005,42.700001,58.65893936
2005/11/04,2005,11,4,5,148,10.84375,67.650002,46.900002,36.76244354
2005/11/05,2005,11,5,6,128,9.0562496,78.974998,37.700001,32.68563843
2005/11/06,2005,11,6,0,126,11.975,87.724998,30,49.71536636
2005/11/07,2005,11,7,1,143,11.13125,74.224998,44.700001,28.10966492
2005/11/08,2005,11,8,2,147,13.675,72.675003,41.299999,44.31879807
2005/11/09,2005,11,9,3,124,9.5437498,73.199997,30.1,18.38731766
2005/11/10,2005,11,10,4,122,9.5249996,87.349998,43,28.79800224
2005/11/11,2005,11,11,5,130,12.8375,74.650002,39.900002,48.60134888
2005/11/12,2005,11,12,6,126,8.2375002,71.400002,38.700001,28.22756767
2005/11/13,2005,11,13,0,122,6.2062502,82.650002,22.6,16.60860634
2005/11/14,2005,11,14,1,127,5.1812501,79.400002,57.5,4.772598267
2005/11/15,2005,11,15,2,152,7.8000002,76.775002,30.9,14.29886532
2005/11/16,2005,11,16,3,137,5.6999998,68.099998,39.257694,21.76246834
2005/11/17,2005,11,17,4,115,2.8812499,68.224998,30.5,5.273384571
2005/11/18,2005,11,18,5,147,2.2625,76.849998,38.700001,3.881900072
2005/11/19,2005,11,19,6,152,2.925,81.25,40.900002,3.875136375
2005/11/20,2005,11,20,0,121,2.20625,82.974998,85.800003,2.788878918
2005/11/21,2005,11,21,1,132,2.9375,84.5,74.099998,2.489022732
2005/11/22,2005,11,22,2,159,4.6875,87.599998,43.5,2.091016769
2005/11/23,2005,11,23,3,159,4.0500002,93.650002,33.299999,2.191130877
2005/11/24,2005,11,24,4,156,5.4124999,78.75,44.900002,14.61206245
2005/11/25,2005,11,25,5,143,1.36875,74.525002,26.1,23.190979
2005/11/26,2005,11,26,6,136,3.2312498,82.199997,13.3,17.78973389
2005/11/27,2005,11,27,0,132,3.0875001,84.949997,17.4,13.81676102
2005/11/28,2005,11,28,1,141,3.20625,75.199997,25,10.64318085
2005/11/29,2005,11,29,2,159,2.85625,77.875,41.200001,7.562903881
2005/11/30,2005,11,30,3,145,3.7,81.550003,65.300003,10.21966076
2005/12/01,2005,12,1,4,157,7.0687499,88.099998,36.5,26.42478561
2005/12/02,2005,12,2,5,175,8.625,77.349998,32.799999,43.72654343
2005/12/03,2005,12,3,6,151,8.0874996,81.75,35.200001,36.76196671
2005/12/04,2005,12,4,0,133,6.875,84.050003,41.5,15.4024992
2005/12/05,2005,12,5,1,129,6.4124999,81.275002,36.700001,9.728413582
2005/12/06,2005,12,6,2,147,3.8625,88.425003,29.1,2.388843298
2005/12/07,2005,12,7,3,161,3.5,86,55.700001,6.064391136
2005/12/08,2005,12,8,4,151,5.2249999,87.074997,26.1,13.81533527
2005/12/09,2005,12,9,5,150,3.2874999,92.800003,65.400002,1.696028829
2005/12/10,2005,12,10,6,150,4.46875,83.574997,76.900002,2.292016745
2005/12/11,2005,12,11,0,139,3.2,90.150002,71.300003,1.696363091
2005/12/12,2005,12,12,1,146,4.5062499,77.650002,36.299999,16.09644699
2005/12/13,2005,12,13,2,149,5.7937498,77.125,29.799999,11.53411674
2005/12/14,2005,12,14,3,161,6,79.825005,29.299999,11.42922688
2005/12/15,2005,12,15,4,190,8.3874998,74.200005,36.599998,17.5748024
2005/12/16,2005,12,16,5,173,8.7375002,65.324997,21.799999,38.05425262
2005/12/17,2005,12,17,6,135,2.9928348,55.525002,12.7,26.04367828
2005/12/18,2005,12,18,0,133,1.2776719,70.150002,41.599998,12.31576443
2005/12/19,2005,12,19,1,165,4.6939082,80.050003,36.099998,15.11377525
2005/12/20,2005,12,20,2,152,3.4312501,79,94.099998,2.689614773
2005/12/21,2005,12,21,3,164,6.7687502,85.324997,65.699997,8.436730385
2005/12/22,2005,12,22,4,157,7.5062499,77.400002,60.200001,19.15979004
2005/12/23,2005,12,23,5,144,8.6378069,70.824997,53.5,20.20956612
2005/12/24,2005,12,24,6,153,8.75,82.5,35.200001,10.24477673
2005/12/25,2005,12,25,0,154,4.1687498,79.650002,20.700001,24.35951614
2005/12/26,2005,12,26,1,169,3.46875,84.699997,13.3,33.26908875
2005/12/27,2005,12,27,2,146,1.23125,82.724998,8.1000004,30.06263733
2005/12/28,2005,12,28,3,158,-0.19374999,84.383354,18.1,24.44202423
2005/12/29,2005,12,29,4,158,0.006249994,88.074997,51.099998,13.03702259
2005/12/30,2005,12,30,5,176,3.48125,92.974998,37,29.22717285
2005/12/31,2005,12,31,6,176,5.9312501,75.449997,34.599998,46.15328598
2006/01/01,2006,1,1,0,147,5.7375002,78.75,16.6,25.50846481
2006/01/02,2006,1,2,1,145,6.2687502,86.949997,26.799999,11.61260986
2006/01/03,2006,1,3,2,157,7.2249999,92.025002,37.799999,5.229525566
2006/01/04,2006,1,4,3,153,5.59375,83.525002,31.200001,19.8453064
2006/01/05,2006,1,5,4,150,2.78125,75.099998,37.099998,7.417328835
2006/01/06,2006,1,6,5,154,3,75.974998,39.5,2.711876631
2006/01/07,2006,1,7,6,153,2.05,91.5,46.900002,1.728914976
2006/01/08,2006,1,8,0,160,3.0562501,88.875,43.200001,1.842507958
2006/01/09,2006,1,9,1,172,5.4249997,90.349998,65.800003,5.236297607
2006/01/10,2006,1,10,2,152,6.3937502,83.474998,45.5,25.5082531
2006/01/11,2006,1,11,3,153,7.5812502,75.599998,39.5,23.79649734
2006/01/12,2006,1,12,4,162,3.0625,84.449997,56.599998,12.01805496
2006/01/13,2006,1,13,5,156,5.8499999,77.875,45.400002,20.34126663
2006/01/14,2006,1,14,6,148,7.5999999,87.074997,46.5,20.86159134
2006/01/15,2006,1,15,0,142,8.0749998,86.699997,41.700001,29.55135536
2006/01/16,2006,1,16,1,149,7.4000001,89.050003,46.5,28.7539196
2006/01/17,2006,1,17,2,168,7.5250001,83.474998,29.5,19.01937103
2006/01/18,2006,1,18,3,148,8.84375,89.25,34,8.376992226
2006/01/19,2006,1,19,4,152,9.6187496,89.099998,51.599998,22.38112831
2006/01/20,2006,1,20,5,149,8.5500002,68.474998,32.700001,42.39990234
2006/01/21,2006,1,21,6,160,6.125,75.300003,26.799999,19.0257225
2006/01/22,2006,1,22,0,138,2.8,80.004288,28.6,10.27256393
2006/01/23,2006,1,23,1,148,1.71875,74.775002,61.099998,7.655813217
2006/01/24,2006,1,24,2,148,0.74375004,76.324997,64.900002,3.026589394
2006/01/25,2006,1,25,3,167,1.525,79.699997,42.5,14.77332783
2006/01/26,2006,1,26,4,143,2.89375,65.699997,26,41.75864792
2006/01/27,2006,1,27,5,137,2.4875,66.25,21.9,35.63602829
2006/01/28,2006,1,28,6,156,2.76875,65.625,39.599998,37.28631973
2006/01/29,2006,1,29,0,186,3.2125001,70.425003,23.6,43.99370193
2006/01/30,2006,1,30,1,147,4.3499999,73,38.700001,45.95874023
2006/01/31,2006,1,31,2,159,4.2687502,78.050003,42.599998,27.38923836
2006/02/01,2006,2,1,3,160,1.28125,83.125,62.5,2.054008722
2006/02/02,2006,2,2,4,159,-0.71875,83.474998,56.400002,2.720264912
2006/02/03,2006,2,3,5,147,0.14375,87.348824,55,2.279757023
2006/02/04,2006,2,4,6,176,2.3812499,75.275002,46.099998,7.751541615
2006/02/05,2006,2,5,0,135,4.5687499,83.650002,55.200001,3.809525013
2006/02/06,2006,2,6,1,160,5.3375001,69.849998,55.299999,15.53700829
2006/02/07,2006,2,7,2,153,7.2125001,72.724998,60.900002,30.98336792
2006/02/08,2006,2,8,3,147,6.1999998,66.375,26.1,35.67169571
2006/02/09,2006,2,9,4,135,3.33125,51.974998,21.9,25.52549934
2006/02/10,2006,2,10,5,159,2.3875,64.300003,30.200001,15.00275517
2006/02/11,2006,2,11,6,142,2.8,70.625,67.099998,11.15514851
2006/02/12,2006,2,12,0,167,5.2312498,93.900002,35.400002,33.82785416
2006/02/13,2006,2,13,1,176,8.625,81.375,56.400002,23.50058937
2006/02/14,2006,2,14,2,179,8.7124996,73.724998,57.299999,44.37794113
2006/02/15,2006,2,15,3,178,9.1312504,73.025002,48.5,53.84006882
2006/02/16,2006,2,16,4,165,6.875,76.199997,47.700001,50.41314316
2006/02/17,2006,2,17,5,132,7.3062501,69,45.700001,33.19578171
2006/02/18,2006,2,18,6,157,4.3125,80.324997,36.900002,14.22764587
2006/02/19,2006,2,19,0,163,4.6312499,92.050003,31.799999,22.21122169
2006/02/20,2006,2,20,1,156,5.2125001,61.775002,21.5,48.38022614
2006/02/21,2006,2,21,2,145,3.65625,80.875,16.700001,48.52012253
2006/02/22,2006,2,22,3,156,2.7750001,81.925003,24.200001,41.71263885
2006/02/23,2006,2,23,4,158,1.65,91.849998,19.9,23.69357872
2006/02/24,2006,2,24,5,193,1.95625,70.349998,43.200001,28.3006382
2006/02/25,2006,2,25,6,173,3.9375,59.525002,26.9,58.35380936
2006/02/26,2006,2,26,0,162,4.0875001,62.375,15.3,58.98321915
2006/02/27,2006,2,27,1,168,3.78125,65.75,30.700001,30.57531929
2006/02/28,2006,2,28,2,163,3.16875,53.5,17.299999,41.99435043
2006/03/01,2006,3,1,3,147,1.45625,59.573021,36.099998,29.96570015
2006/03/02,2006,3,2,4,145,1.1625,63.794315,48.700001,19.71106529
2006/03/03,2006,3,3,5,174,1.80625,62.724998,37.799999,15.68121147
2006/03/04,2006,3,4,6,156,0.74374998,61.450001,40.400002,23.90686226
2006/03/05,2006,3,5,0,142,2.9124999,52.646004,25.5,39.34279633
2006/03/06,2006,3,6,1,163,3.9937501,62.974998,25.1,26.39838791
2006/03/07,2006,3,7,2,173,4.6624999,86.474998,58.700001,21.10707855
2006/03/08,2006,3,8,3,158,8.1625004,90.900002,45.200001,17.01980972
2006/03/09,2006,3,9,4,173,9.0375004,85,45.700001,38.67031097
2006/03/10,2006,3,10,5,162,6.0062499,65.025002,31.1,53.73392868
2006/03/11,2006,3,11,6,127,3.875,68.974998,20,62.58704376
2006/03/12,2006,3,12,0,152,1.85625,58.825001,31.799999,55.07826233
2006/03/13,2006,3,13,1,187,2.2625,45.813381,43.599998,57.1391983
2006/03/14,2006,3,14,2,180,3.8687501,65.875,69.099998,36.8929863
2006/03/15,2006,3,15,3,154,6.21875,63.150002,55.599998,28.18767548
2006/03/16,2006,3,16,4,152,1.84375,76.599998,35.599998,53.89110565
2006/03/17,2006,3,17,5,155,3.2750001,68.400002,38.299999,68.11306
2006/03/18,2006,3,18,6,137,4.0124998,61.574997,36,69.11357117
2006/03/19,2006,3,19,0,151,5.5625,61.75,20.200001,72.5083847
2006/03/20,2006,3,20,1,170,3.96875,71.599998,21.9,58.38038254
2006/03/21,2006,3,21,2,145,3.7437501,54.200001,19.200001,61.34076691
2006/03/22,2006,3,22,3,161,3.0562499,52.650002,21.1,51.99047852
2006/03/23,2006,3,23,4,168,5.125,40.174999,50.900002,25.83563614
2006/03/24,2006,3,24,5,189,9.1062498,84.099998,50.5,36.65333939
2006/03/25,2006,3,25,6,159,11.14375,77.099998,33.5,59.26457214
2006/03/26,2006,3,26,0,146,12.660535,87,24.1,46.32168961
2006/03/27,2006,3,27,1,165,11.96875,82.800003,31.6,71.7009964
2006/03/28,2006,3,28,2,155,10.60625,64.375,38.200001,62.22008514
2006/03/29,2006,3,29,3,168,9.8687496,70.324997,36.900002,49.76081085
2006/03/30,2006,3,30,4,137,11.56875,75.875,40.200001,61.05140686
2006/03/31,2006,3,31,5,169,12.65,63.200001,48.099998,65.10742188
2006/04/01,2006,4,1,6,160,11.31875,59.900002,30.487501,72.18438721
2006/04/02,2006,4,2,0,119,9.7749996,73.425003,31.387501,72.19815063
2006/04/03,2006,4,3,1,138,9.1937494,57.900002,31.799999,50.83354187
2006/04/04,2006,4,4,2,148,5.5500002,53.775002,17.1,54.88122177
2006/04/05,2006,4,5,3,134,5.34375,40.474998,17.6,41.84233093
2006/04/06,2006,4,6,4,162,7.1437497,38.575001,35.900002,44.60051727
2006/04/07,2006,4,7,5,138,7.8000002,70.150002,40.5,47.96230698
2006/04/08,2006,4,8,6,143,8.6499996,45.174999,20.299999,72.7170105
2006/04/09,2006,4,9,0,122,6.2875004,62.150002,12.1,55.8976059
2006/04/10,2006,4,10,1,157,5.6624999,54.150002,20,45.56929016
2006/04/11,2006,4,11,2,141,5.1624999,71.025002,38.799999,39.58723068
2006/04/12,2006,4,12,3,164,8.5749998,55.549999,29.700001,46.29823685
2006/04/13,2006,4,13,4,147,12.15,70.574997,37.5,53.6640892
2006/04/14,2006,4,14,5,133,11.09375,76.099998,25.799999,39.89007568
2006/04/15,2006,4,15,6,133,11.05625,79.25,41.799999,17.79361534
2006/04/16,2006,4,16,0,126,11.24375,63,31.799999,33.72911072
2006/04/17,2006,4,17,1,147,10.44375,55.200001,22.9,55.20917511
2006/04/18,2006,4,18,2,138,10.24375,53.275002,39.799999,52.05090332
2006/04/19,2006,4,19,3,142,10.7375,63.424999,39.599998,56.58826447
2006/04/20,2006,4,20,4,158,11.58125,82.074997,38.099998,48.71641159
2006/04/21,2006,4,21,5,120,13.43125,56.849998,36.400002,29.12584114
2006/04/22,2006,4,22,6,129,12.20625,55.449997,35.599998,54.53921127
2006/04/23,2006,4,23,0,152,10.7875,84.199997,37.700001,41.45195389
2006/04/24,2006,4,24,1,134,11.775,82.949997,64.400002,23.86735153
2006/04/25,2006,4,25,2,123,10.875,81.574997,70.400002,17.70303726
2006/04/26,2006,4,26,3,153,11.75625,60.125,30.200001,43.42061996
2006/04/27,2006,4,27,4,146,12.6,53.025002,30,31.33104897
2006/04/28,2006,4,28,5,145,10.9875,55.375,25.700001,45.52135086
2006/04/29,2006,4,29,6,158,10.0875,48.924999,19.299999,59.8266449
2006/04/30,2006,4,30,0,131,9.3812504,66.775002,31.6,52.35433197
2006/05/01,2006,5,1,1,145,11.05625,65.574997,20.6,59.26891327
2006/05/02,2006,5,2,2,135,10.21875,61.224998,41.599998,45.25390244
2006/05/03,2006,5,3,3,127,13.79375,63.450001,46.5,39.87073135
2006/05/04,2006,5,4,4,127,19.625,46.700001,65,52.94112015
2006/05/05,2006,5,5,5,140,16.299999,54.450001,47.5,58.32635117
2006/05/06,2006,5,6,6,133,12.43125,70.800003,33.200001,19.24798965
2006/05/07,2006,5,7,0,148,14.54375,69.425003,27.200001,48.66890717
2006/05/08,2006,5,8,1,134,12.85625,83.925003,56.099998,37.0889473
2006/05/09,2006,5,9,2,122,13.9,74.974998,48.299999,37.94070435
2006/05/10,2006,5,10,3,140,15.88125,65.525002,51.5,50.81761551
2006/05/11,2006,5,11,4,132,15.7625,39.924999,37.799999,49.57249451
2006/05/12,2006,5,12,5,140,16.68125,44,63.5,46.99345779
2006/05/13,2006,5,13,6,138,14.65625,67.474998,45.700001,60.59580231
2006/05/14,2006,5,14,0,139,13.31875,77.525002,34.400002,60.24951172
2006/05/15,2006,5,15,1,139,14.4375,73.150002,53,38.45397949
2006/05/16,2006,5,16,2,135,14.29375,71.574997,42.400002,37.82118988
2006/05/17,2006,5,17,3,131,13.56875,84.849998,40.200001,31.177742
2006/05/18,2006,5,18,4,143,14.59375,67.199997,53.400002,63.88027954
2006/05/19,2006,5,19,5,114,13.78125,68.849998,39.400002,61.45682907
2006/05/20,2006,5,20,6,128,12.825001,75.625,33.599998,59.14135361
2006/05/21,2006,5,21,0,118,12.55,87.375,37.088001,51.86720657
2006/05/22,2006,5,22,1,151,12.40625,78.150002,35.948002,55.07657242
2006/05/23,2006,5,23,2,125,10.24375,61.574997,37.400002,44.3124733
2006/05/24,2006,5,24,3,123,11.675,71.949997,34.400002,65.14157104
2006/05/25,2006,5,25,4,130,13.675,62.575001,28.200001,48.46881485
2006/05/26,2006,5,26,5,149,15.8875,81.724998,36.900002,23.63443375
2006/05/27,2006,5,27,6,125,15.14375,88.225006,26.5,22.97037315
2006/05/28,2006,5,28,0,124,13.8,54.200001,19.4,51.26860428
2006/05/29,2006,5,29,1,128,11.6625,54.724998,15.8,57.76711655
2006/05/30,2006,5,30,2,140,9.3874998,49.599998,12.5,46.86017227
2006/05/31,2006,5,31,3,132,10.420795,46.575001,17.700001,48.84164429
2006/06/01,2006,6,1,4,116,10.8625,61.724998,24.6,23.34285927
2006/06/02,2006,6,2,5,158,14.6375,63.5,41.400002,26.18619156
2006/06/03,2006,6,3,6,130,16.46875,39.174999,33.099998,53.87498093
2006/06/04,2006,6,4,0,139,16.581249,48.224998,27.6,53.27052307
2006/06/05,2006,6,5,1,129,15.89375,59.125,29.700001,44.89390564
2006/06/06,2006,6,6,2,133,14.68125,51.575001,29.9,54.44882202
2006/06/07,2006,6,7,3,136,18.200001,52.575001,44.400002,50.21222687
2006/06/08,2006,6,8,4,136,20.0875,48.975002,57.200001,62.92906952
2006/06/09,2006,6,9,5,143,19.6625,43.375,60.599998,72.59949493
2006/06/10,2006,6,10,6,151,21.356251,37.599998,53.200001,87.47825623
2006/06/11,2006,6,11,0,150,22.737499,51.575001,40.099998,71.93469238
2006/06/12,2006,6,12,1,164,24.543751,41.075001,49.799999,73.96948242
2006/06/13,2006,6,13,2,169,20.35,78.550003,38.099998,29.16573143
2006/06/14,2006,6,14,3,116,15.9625,77.349998,21.299999,52.80472946
2006/06/15,2006,6,15,4,130,15.61875,55.549999,23.5,54.90896225
2006/06/16,2006,6,16,5,145,17.918751,52.349998,42.799999,52.98896027
2006/06/17,2006,6,17,6,143,20.887501,44.150002,50.599998,74.54984283
2006/06/18,2006,6,18,0,133,19.956251,51.275002,49.599998,99.55774689
2006/06/19,2006,6,19,1,110,17.331249,66.324997,40.700001,48.02664948
2006/06/20,2006,6,20,2,122,18.106251,57.099998,41.599998,52.00544739
2006/06/21,2006,6,21,3,121,16.731251,49.400002,36.5,58.05168533
2006/06/22,2006,6,22,4,123,15.3,46.424999,33.099998,56.18847275
2006/06/23,2006,6,23,5,139,16.00625,45.375,44.900002,50.60388947
2006/06/24,2006,6,24,6,139,18.4625,46.174999,38.700001,69.29321289
2006/06/25,2006,6,25,0,118,18.237499,51.599998,41.5,76.43444061
2006/06/26,2006,6,26,1,153,14.8,86.925003,22,46.10419083
2006/06/27,2006,6,27,2,118,15.01875,64.375,23.5,34.43537521
2006/06/28,2006,6,28,3,125,16.84375,48.325001,35.5,34.58872223
2006/06/29,2006,6,29,4,112,17.825001,52.099998,47.200001,41.37454605
2006/06/30,2006,6,30,5,153,20.025,35.25,43.700001,58.65916443
2006/07/01,2006,7,1,6,144,21.6625,39.150002,57.599998,82.61553192
2006/07/02,2006,7,2,0,166,24.49375,38.674999,42.200001,96.99435425
2006/07/03,2006,7,3,1,159,23.606251,37.224998,43.5,94.1566925
2006/07/04,2006,7,4,2,150,23.74375,52.049999,57.900002,83.35961151
2006/07/05,2006,7,5,3,114,20.65,80.849998,98.199997,57.26516724
2006/07/06,2006,7,6,4,141,20.762501,74.625,60.700001,59.98583221
2006/07/07,2006,7,7,5,129,18.956249,61.75,41.799999,33.38386536
2006/07/08,2006,7,8,6,106,17.71875,49.424999,32.400002,44.97162247
2006/07/09,2006,7,9,0,124,18.5,71.625,26.4,52.23632813
2006/07/10,2006,7,10,1,118,18.025,77.099998,45.5,26.25625992
2006/07/11,2006,7,11,2,111,20.43125,51.575001,26,37.38050461
2006/07/12,2006,7,12,3,114,19.700001,42.275002,37.200001,51.35799789
2006/07/13,2006,7,13,4,127,18.293749,63.700001,22.4,36.36552811
2006/07/14,2006,7,14,5,113,17.268749,49.5,30.1,49.01291656
2006/07/15,2006,7,15,6,130,19.225,48.224998,30.1,57.07985687
2006/07/16,2006,7,16,0,144,21.487499,46.849998,31.6,68.25134277
2006/07/17,2006,7,17,1,132,23.25,34.474998,38.5,76.12029266
2006/07/18,2006,7,18,2,153,23.956249,35.400002,50.799999,90.92737579
2006/07/19,2006,7,19,3,163,26.137501,40.825001,56.299999,104.1068115
2006/07/20,2006,7,20,4,123,24.9,46.925003,68.599998,87.15690613
2006/07/21,2006,7,21,5,145,24.074999,49.25,73.300003,77.01991272
2006/07/22,2006,7,22,6,157,24.393749,74.150002,53.799999,61.21061707
2006/07/23,2006,7,23,0,142,21.5375,64.5,38.599998,41.57774353
2006/07/24,2006,7,24,1,153,22.25,45.775959,37.700001,45.6048584
2006/07/25,2006,7,25,2,145,24.469196,46.700001,60.5,58.75740433
2006/07/26,2006,7,26,3,139,25.856251,49.200001,60.799999,95.8890686
2006/07/27,2006,7,27,4,163,24.575001,52.025002,49.5,73.56063843
2006/07/28,2006,7,28,5,142,22.456249,61.400002,38,47.71439362
2006/07/29,2006,7,29,6,147,21.106251,53.700001,36.099998,40.01533127
2006/07/30,2006,7,30,0,109,21.35,45.575001,31.5,49.81376266
2006/07/31,2006,7,31,1,133,19.814667,52.599998,39.299999,49.34656143
2006/08/01,2006,8,1,2,138,18.118752,55.849998,29.6,37.4721756
2006/08/02,2006,8,2,3,141,18.11875,46.799999,19.4,40.26203156
2006/08/03,2006,8,3,4,126,16.918751,76.275002,18,31.69281197
2006/08/04,2006,8,4,5,135,16.887501,57.400002,20.4,27.93038559
2006/08/05,2006,8,5,6,110,19.99375,48.650002,30.200001,37.36457443
2006/08/06,2006,8,6,0,136,22.19375,51.849998,29.799999,24.24827385
2006/08/07,2006,8,7,1,135,20.68125,79.625,19.200001,19.28486061
2006/08/08,2006,8,8,2,130,18.131248,46.200001,23.4,46.62916183
2006/08/09,2006,8,9,3,128,18.6,53.224998,23.200001,35.38241196
2006/08/10,2006,8,10,4,121,16.525,58.849998,19.1,36.6765976
2006/08/11,2006,8,11,5,128,16.137501,49.928162,18.1,37.76376724
2006/08/12,2006,8,12,6,121,15.95,72.824997,16.4,40.55501938
2006/08/13,2006,8,13,0,137,16.148104,83.75,14.9,42.52536774
2006/08/14,2006,8,14,1,124,15.317263,82.525002,30.9,18.48950958
2006/08/15,2006,8,15,2,121,17.018749,60.5,43,36.87188339
2006/08/16,2006,8,16,3,116,17.09375,64.349998,37.5,36.34645081
2006/08/17,2006,8,17,4,103,18.4125,64.900002,40.099998,32.77491379
2006/08/18,2006,8,18,5,116,17.518749,77.675003,40.700001,39.55367279
2006/08/19,2006,8,19,6,130,17.775,73.450005,34.599998,48.18127823
2006/08/20,2006,8,20,0,121,17.65625,74.074997,28.1,53.37074661
2006/08/21,2006,8,21,1,129,17.1875,69.525002,25.4,29.79769516
2006/08/22,2006,8,22,2,138,16.012501,59.849998,32,30.50379181
2006/08/23,2006,8,23,3,114,17.262501,78.25,39.900002,24.73087883
2006/08/24,2006,8,24,4,117,17.475,69.974998,20.6,19.88904572
2006/08/25,2006,8,25,5,133,15.925,50.924999,37,29.91301918
2006/08/26,2006,8,26,6,153,17.15,73.949997,20.4,25.93335724
2006/08/27,2006,8,27,0,127,16.981251,56.25,18.700001,33.79297256
2006/08/28,2006,8,28,1,125,16.4,62.275002,18.700001,36.37731171
2006/08/29,2006,8,29,2,152,15.54375,69.525002,19.4,26.62828064
2006/08/30,2006,8,30,3,113,15.35,58.025002,32.849998,26.97395134
2006/08/31,2006,8,31,4,121,18.825001,69.150002,33.370834,33.33904266
2006/09/01,2006,9,1,5,116,18.581249,71.185265,33.052174,30.53361702
2006/09/02,2006,9,2,6,125,16.8125,81.712151,30.4,34.69079971
2006/09/03,2006,9,3,0,106,21.074999,72.804253,20.5,35.99200439
2006/09/04,2006,9,4,1,141,19.356251,61.5,31.4,34.93011093
2006/09/05,2006,9,5,2,134,21.362499,66.925003,44.700001,14.98645115
